# Tala card catalog — GENERATED by packages/tala/scripts/build-card-catalog.py. Do not edit.
# Card and quiz ids -> the student app's subcategories. Append-only: see the script.
C	dcard-00302	307
C	dcard-00303	307
C	dcard-00304	307
C	dcard-00305	307
C	dcard-00306	307
C	dcard-00308	307
C	dcard-00310	120
C	dcard-00311	120
C	dcard-00314	120
C	dcard-00315	52
C	dcard-00316	52
C	dcard-00317	52
C	dcard-00318	52
C	dcard-00319	52
C	dcard-00320	52
C	dcard-00321	52
C	dcard-00323	279
C	dcard-00324	279
C	dcard-00325	279
C	dcard-00326	279
C	dcard-00327	279
C	dcard-00328	279
C	dcard-00329	279
C	dcard-00330	279
C	dcard-00331	279
C	dcard-00332	279
C	dcard-00333	279
C	dcard-00334	279
C	dcard-00335	279
C	dcard-00336	279
C	dcard-00338	279
C	dcard-00339	279
C	dcard-00340	66
C	dcard-00341	66
C	dcard-00342	66
C	dcard-00343	66
C	dcard-00344	66
C	dcard-00345	66
C	dcard-00346	66
C	dcard-00347	66
C	dcard-00348	66
C	dcard-00350	66
C	dcard-00351	66
C	dcard-00352	137
C	dcard-00354	137
C	dcard-00355	137
C	dcard-00356	137
C	dcard-00357	137
C	dcard-00359	137
C	dcard-00360	137
C	dcard-00361	371
C	dcard-00363	371
C	dcard-00364	371
C	dcard-00365	371
C	dcard-00366	371
C	dcard-00371	371
C	dcard-00372	371
C	dcard-00373	156
C	dcard-00375	156
C	dcard-00376	156
C	dcard-00377	229
C	dcard-00378	229
C	dcard-00380	229
C	dcard-00381	229
C	dcard-00384	336
C	dcard-00386	336
C	dcard-00387	336
C	dcard-00388	336
C	dcard-00389	336
C	dcard-00390	336
C	dcard-00392	336
C	dcard-00393	62
C	dcard-00394	62
C	dcard-00395	62
C	dcard-00396	62
C	dcard-00398	62
C	dcard-00400	62
C	dcard-00402	62
C	dcard-00404	62
C	dcard-00405	235
C	dcard-00407	235
C	dcard-00409	299
C	dcard-00410	299
C	dcard-00411	299
C	dcard-00412	299
C	dcard-00413	299
C	dcard-00414	299
C	dcard-00415	299
C	dcard-00416	299
C	dcard-00417	299
C	dcard-00418	299
C	dcard-00422	212
C	dcard-00423	212
C	dcard-00424	212
C	dcard-00427	326
C	dcard-00428	326
C	dcard-00429	326
C	dcard-00431	326
C	dcard-00433	326
C	dcard-00435	326
C	dcard-00437	326
C	dcard-00438	326
C	dcard-00439	326
C	dcard-00441	280
C	dcard-00442	280
C	dcard-00443	280
C	dcard-00447	280
C	dcard-00448	280
C	dcard-00449	280
C	dcard-00450	280
C	dcard-00451	280
C	dcard-00453	280
C	dcard-00455	301
C	dcard-00459	301
C	dcard-00460	286
C	dcard-00461	286
C	dcard-00462	286
C	dcard-00465	286
C	dcard-00466	286
C	dcard-00467	286
C	dcard-00468	286
C	dcard-00469	286
C	dcard-00470	286
C	dcard-00471	286
C	dcard-00473	286
C	dcard-00475	178
C	dcard-00477	178
C	dcard-00478	178
C	dcard-00479	178
C	dcard-00480	178
C	dcard-00481	178
C	dcard-00484	266
C	dcard-00485	266
C	dcard-00486	266
C	dcard-00488	106
C	dcard-00489	106
C	dcard-00492	106
C	dcard-00494	106
C	dcard-00497	106
C	dcard-00498	106
C	dcard-00499	162
C	dcard-00500	162
C	dcard-00501	162
C	dcard-00502	162
C	dcard-00503	162
C	dcard-00506	162
C	dcard-00507	162
C	dcard-00508	162
C	dcard-00509	162
C	dcard-00510	162
C	dcard-00511	162
C	dcard-00512	162
C	dcard-00514	162
C	dcard-00515	162
C	dcard-00516	162
C	dcard-00517	162
C	dcard-00518	162
C	dcard-00519	162
C	dcard-00520	162
C	dcard-00524	58
C	dcard-00525	262
C	dcard-00526	262
C	dcard-00527	262
C	dcard-00528	262
C	dcard-00529	262
C	dcard-00531	120
C	dcard-00532	120
C	dcard-00533	120
C	dcard-00534	120
C	dcard-00535	120
C	dcard-00536	120
C	dcard-00537	120
C	dcard-00539	220
C	dcard-00540	220
C	dcard-00542	220
C	dcard-00544	220
C	dcard-00545	220
C	dcard-00546	250
C	dcard-00547	250
C	dcard-00550	362
C	dcard-00552	362
C	dcard-00554	362
C	dcard-00555	362
C	dcard-00557	362
C	dcard-00558	362
C	dcard-00559	362
C	dcard-00560	362
C	dcard-00561	362
C	dcard-00563	362
C	dcard-00564	362
C	dcard-00566	362
C	dcard-00567	322
C	dcard-00569	322
C	dcard-00570	322
C	dcard-00572	322
C	dcard-00573	322
C	dcard-00574	322
C	dcard-00575	322
C	dcard-00576	322
C	dcard-00577	80
C	dcard-00578	80
C	dcard-00579	80
C	dcard-00580	80
C	dcard-00581	80
C	dcard-00584	80
C	dcard-00585	80
C	dcard-00586	80
C	dcard-00587	80
C	dcard-00589	80
C	dcard-00590	80
C	dcard-00591	80
C	dcard-00593	80
C	dcard-00594	80
C	dcard-00595	80
C	dcard-00597	52
C	dcard-00598	52
C	dcard-00600	52
C	dcard-00601	52
C	dcard-00602	52
C	dcard-00603	239
C	dcard-00605	239
C	dcard-00606	239
C	dcard-00607	239
C	dcard-00608	239
C	dcard-00610	239
C	dcard-00612	239
C	dcard-00613	239
C	dcard-00614	239
C	dcard-00616	239
C	dcard-00617	239
C	dcard-00618	239
C	dcard-00620	239
C	dcard-00621	239
C	dcard-00622	239
C	dcard-00624	239
C	dcard-00625	239
C	dcard-00628	106
C	dcard-00629	106
C	dcard-00630	106
C	dcard-00631	106
C	dcard-00632	106
C	dcard-00633	106
C	dcard-00634	106
C	dcard-00635	94
C	dcard-00636	94
C	dcard-00637	94
C	dcard-00639	94
C	dcard-00640	94
C	dcard-00641	94
C	dcard-00642	94
C	dcard-00643	94
C	dcard-00644	94
C	dcard-00646	129
C	dcard-00647	129
C	dcard-00648	129
C	dcard-00649	129
C	dcard-00650	129
C	dcard-00651	129
C	dcard-00652	129
C	dcard-00653	151
C	dcard-00654	151
C	dcard-00656	151
C	dcard-00657	151
C	dcard-00658	151
C	dcard-00660	151
C	dcard-00661	97
C	dcard-00662	97
C	dcard-00663	97
C	dcard-00664	97
C	dcard-00665	97
C	dcard-00666	97
C	dcard-00667	97
C	dcard-00668	97
C	dcard-00669	97
C	dcard-00670	97
C	dcard-00671	97
C	dcard-00672	97
C	dcard-00674	97
C	dcard-00675	163
C	dcard-00676	163
C	dcard-00677	163
C	dcard-00679	163
C	dcard-00680	163
C	dcard-00681	163
C	dcard-00683	163
C	dcard-00684	163
C	dcard-00685	163
C	dcard-00686	163
C	dcard-00687	163
C	dcard-00688	163
C	dcard-00690	163
C	dcard-00691	163
C	dcard-00692	163
C	dcard-00693	163
C	dcard-00694	163
C	dcard-00695	84
C	dcard-00696	84
C	dcard-00697	84
C	dcard-00700	84
C	dcard-00701	84
C	dcard-00702	309
C	dcard-00706	309
C	dcard-00711	298
C	dcard-00712	298
C	dcard-00713	298
C	dcard-00714	298
C	dcard-00715	298
C	dcard-00717	298
C	dcard-00721	298
C	dcard-00722	298
C	dcard-00723	298
C	dcard-00724	298
C	dcard-00725	298
C	dcard-00727	286
C	dcard-00728	286
C	dcard-00731	286
C	dcard-00732	286
C	dcard-00734	286
C	dcard-00735	286
C	dcard-00736	286
C	dcard-00737	286
C	dcard-00739	286
C	dcard-00740	286
C	dcard-00741	212
C	dcard-00744	212
C	dcard-00747	212
C	dcard-00749	124
C	dcard-00750	124
C	dcard-00751	124
C	dcard-00752	124
C	dcard-00754	307
C	dcard-00755	307
C	dcard-00757	307
C	dcard-00758	307
C	dcard-00759	307
C	dcard-00760	307
C	dcard-00761	307
C	dcard-00762	307
C	dcard-00764	307
C	dcard-00765	307
C	dcard-00767	307
C	dcard-00768	307
C	dcard-00769	307
C	dcard-00772	233
C	dcard-00773	233
C	dcard-00777	233
C	dcard-00779	233
C	dcard-00780	233
C	dcard-00781	233
C	dcard-00782	233
C	dcard-00783	233
C	dcard-00785	160
C	dcard-00787	160
C	dcard-00788	160
C	dcard-00789	160
C	dcard-00793	160
C	dcard-00794	160
C	dcard-00795	160
C	dcard-00796	160
C	dcard-00797	160
C	dcard-00798	160
C	dcard-00799	160
C	dcard-00800	160
C	dcard-00801	160
C	dcard-00802	160
C	dcard-00803	160
C	dcard-00804	160
C	dcard-00805	160
C	dcard-00806	160
C	dcard-00807	160
C	dcard-00808	160
C	dcard-00809	160
C	dcard-00810	160
C	dcard-00811	160
C	dcard-00812	160
C	dcard-00813	160
C	dcard-00814	250
C	dcard-00815	250
C	dcard-00816	106
C	dcard-00817	106
C	dcard-00818	106
C	dcard-00819	106
C	dcard-00820	106
C	dcard-00822	56
C	dcard-00823	56
C	dcard-00826	56
C	dcard-00828	56
C	dcard-00829	56
C	dcard-00830	56
C	dcard-00832	56
C	dcard-00835	56
C	dcard-00838	318
C	dcard-00839	318
C	dcard-00840	318
C	dcard-00841	318
C	dcard-00842	318
C	dcard-00843	318
C	dcard-00844	318
C	dcard-00846	318
C	dcard-00847	318
C	dcard-00848	318
C	dcard-00849	318
C	dcard-00850	318
C	dcard-00851	318
C	dcard-00852	198
C	dcard-00853	198
C	dcard-00854	198
C	dcard-00855	198
C	dcard-00857	198
C	dcard-00858	198
C	dcard-00859	198
C	dcard-00860	198
C	dcard-00861	198
C	dcard-00864	198
C	dcard-00866	369
C	dcard-00868	369
C	dcard-00869	369
C	dcard-00870	369
C	dcard-00871	369
C	dcard-00872	369
C	dcard-00873	369
C	dcard-00876	369
C	dcard-00877	369
C	dcard-00878	369
C	dcard-00879	369
C	dcard-00880	369
C	dcard-00881	369
C	dcard-00882	369
C	dcard-00883	369
C	dcard-00884	369
C	dcard-00885	369
C	dcard-00886	369
C	dcard-00887	369
C	dcard-00890	369
C	dcard-00891	369
C	dcard-00892	369
C	dcard-00893	369
C	dcard-00894	369
C	dcard-00895	227
C	dcard-00896	227
C	dcard-00897	227
C	dcard-00900	227
C	dcard-00901	58
C	dcard-00902	58
C	dcard-00903	58
C	dcard-00904	58
C	dcard-00905	58
C	dcard-00906	58
C	dcard-00907	58
C	dcard-00908	58
C	dcard-00909	58
C	dcard-00910	58
C	dcard-00911	58
C	dcard-00912	58
C	dcard-00913	58
C	dcard-00914	58
C	dcard-00916	58
C	dcard-00918	58
C	dcard-00919	58
C	dcard-00920	58
C	dcard-00921	58
C	dcard-00922	58
C	dcard-00923	58
C	dcard-00925	97
C	dcard-00926	97
C	dcard-00927	97
C	dcard-00928	97
C	dcard-00929	97
C	dcard-00930	180
C	dcard-00931	180
C	dcard-00932	180
C	dcard-00934	180
C	dcard-00935	180
C	dcard-00936	180
C	dcard-00941	180
C	dcard-00942	180
C	dcard-00943	180
C	dcard-00944	180
C	dcard-00945	180
C	dcard-00946	180
C	dcard-00947	180
C	dcard-00948	180
C	dcard-00949	180
C	dcard-00950	180
C	dcard-00951	146
C	dcard-00952	146
C	dcard-00954	146
C	dcard-00955	146
C	dcard-00956	146
C	dcard-00957	146
C	dcard-00958	146
C	dcard-00960	146
C	dcard-00961	146
C	dcard-00962	146
C	dcard-00963	146
C	dcard-00964	146
C	dcard-00965	146
C	dcard-00966	146
C	dcard-00967	146
C	dcard-00968	199
C	dcard-00971	199
C	dcard-00972	199
C	dcard-00973	199
C	dcard-00975	199
C	dcard-00977	199
C	dcard-00979	199
C	dcard-00980	199
C	dcard-00981	199
C	dcard-00982	199
C	dcard-00984	199
C	dcard-00985	199
C	dcard-00986	199
C	dcard-00987	199
C	dcard-00988	199
C	dcard-00989	199
C	dcard-00990	199
C	dcard-00991	199
C	dcard-00992	199
C	dcard-00993	199
C	dcard-00994	199
C	dcard-00995	199
C	dcard-00997	295
C	dcard-00998	295
C	dcard-01000	295
C	dcard-01001	295
C	dcard-01002	295
C	dcard-01003	295
C	dcard-01004	295
C	dcard-01005	295
C	dcard-01006	295
C	dcard-01007	200
C	dcard-01008	200
C	dcard-01009	200
C	dcard-01010	200
C	dcard-01011	200
C	dcard-01012	200
C	dcard-01013	200
C	dcard-01014	200
C	dcard-01015	200
C	dcard-01016	200
C	dcard-01017	200
C	dcard-01018	200
C	dcard-01019	200
C	dcard-01020	200
C	dcard-01021	200
C	dcard-01022	200
C	dcard-01023	200
C	dcard-01024	200
C	dcard-01025	200
C	dcard-01026	200
C	dcard-01027	200
C	dcard-01028	200
C	dcard-01029	200
C	dcard-01030	200
C	dcard-01031	200
C	dcard-01032	200
C	dcard-01033	200
C	dcard-01034	200
C	dcard-01035	200
C	dcard-01036	200
C	dcard-01037	200
C	dcard-01038	200
C	dcard-01039	200
C	dcard-01041	200
C	dcard-01042	200
C	dcard-01043	201
C	dcard-01044	201
C	dcard-01046	201
C	dcard-01047	201
C	dcard-01049	201
C	dcard-01050	201
C	dcard-01051	326
C	dcard-01057	326
C	dcard-01058	200
C	dcard-01059	200
C	dcard-01060	200
C	dcard-01061	200
C	dcard-01062	200
C	dcard-01063	200
C	dcard-01064	200
C	dcard-01065	200
C	dcard-01066	200
C	dcard-01067	200
C	dcard-01068	200
C	dcard-01069	200
C	dcard-01070	200
C	dcard-01071	200
C	dcard-01073	200
C	dcard-01074	200
C	dcard-01075	200
C	dcard-01076	200
C	dcard-01077	200
C	dcard-01078	200
C	dcard-01079	200
C	dcard-01080	200
C	dcard-01081	194
C	dcard-01083	194
C	dcard-01084	194
C	dcard-01087	194
C	dcard-01089	137
C	dcard-01092	137
C	dcard-01093	137
C	dcard-01094	137
C	dcard-01096	137
C	dcard-01097	137
C	dcard-01098	137
C	dcard-01099	137
C	dcard-01100	99
C	dcard-01101	99
C	dcard-01102	99
C	dcard-01103	99
C	dcard-01104	99
C	dcard-01106	99
C	dcard-01108	99
C	dcard-01109	105
C	dcard-01110	105
C	dcard-01111	105
C	dcard-01112	105
C	dcard-01113	105
C	dcard-01114	105
C	dcard-01115	105
C	dcard-01116	105
C	dcard-01118	105
C	dcard-01119	105
C	dcard-01121	107
C	dcard-01122	107
C	dcard-01123	107
C	dcard-01124	107
C	dcard-01125	223
C	dcard-01126	223
C	dcard-01129	223
C	dcard-01133	223
C	dcard-01136	174
C	dcard-01138	301
C	dcard-01140	301
C	dcard-01141	301
C	dcard-01142	301
C	dcard-01144	301
C	dcard-01145	301
C	dcard-01146	301
C	dcard-01147	301
C	dcard-01148	175
C	dcard-01149	175
C	dcard-01150	131
C	dcard-01151	131
C	dcard-01152	131
C	dcard-01153	131
C	dcard-01154	131
C	dcard-01155	131
C	dcard-01156	131
C	dcard-01158	171
C	dcard-01160	171
C	dcard-01162	171
C	dcard-01163	171
C	dcard-01164	171
C	dcard-01165	171
C	dcard-01166	171
C	dcard-01167	171
C	dcard-01168	171
C	dcard-01170	171
C	dcard-01171	171
C	dcard-01172	171
C	dcard-01173	171
C	dcard-01174	171
C	dcard-01176	171
C	dcard-01179	250
C	dcard-01180	250
C	dcard-01188	349
C	dcard-01190	210
C	dcard-01193	210
C	dcard-01194	210
C	dcard-01195	210
C	dcard-01199	64
C	dcard-01200	64
C	dcard-01202	64
C	dcard-01203	64
C	dcard-01204	64
C	dcard-01205	64
C	dcard-01206	64
C	dcard-01207	64
C	dcard-01208	64
C	dcard-01209	64
C	dcard-01210	64
C	dcard-01211	64
C	dcard-01212	64
C	dcard-01214	64
C	dcard-01215	64
C	dcard-01216	64
C	dcard-01218	64
C	dcard-01219	64
C	dcard-01221	354
C	dcard-01222	354
C	dcard-01224	354
C	dcard-01225	354
C	dcard-01226	354
C	dcard-01227	354
C	dcard-01228	354
C	dcard-01229	354
C	dcard-01230	354
C	dcard-01231	354
C	dcard-01232	354
C	dcard-01233	354
C	dcard-01234	354
C	dcard-01235	354
C	dcard-01236	354
C	dcard-01237	354
C	dcard-01238	354
C	dcard-01239	354
C	dcard-01240	338
C	dcard-01241	338
C	dcard-01243	338
C	dcard-01248	82
C	dcard-01251	144
C	dcard-01252	144
C	dcard-01256	144
C	dcard-01258	144
C	dcard-01259	144
C	dcard-01261	144
C	dcard-01263	144
C	dcard-01264	144
C	dcard-01265	144
C	dcard-01266	144
C	dcard-01267	288
C	dcard-01268	288
C	dcard-01269	288
C	dcard-01270	288
C	dcard-01271	288
C	dcard-01272	288
C	dcard-01274	288
C	dcard-01275	288
C	dcard-01276	288
C	dcard-01277	288
C	dcard-01278	288
C	dcard-01279	288
C	dcard-01280	288
C	dcard-01281	288
C	dcard-01282	288
C	dcard-01283	288
C	dcard-01284	288
C	dcard-01285	288
C	dcard-01286	288
C	dcard-01287	123
C	dcard-01288	123
C	dcard-01289	123
C	dcard-01290	123
C	dcard-01291	123
C	dcard-01292	123
C	dcard-01293	64
C	dcard-01296	64
C	dcard-01297	64
C	dcard-01298	64
C	dcard-01299	64
C	dcard-01300	64
C	dcard-01301	64
C	dcard-01302	64
C	dcard-01304	64
C	dcard-01305	64
C	dcard-01306	64
C	dcard-01307	64
C	dcard-01308	64
C	dcard-01309	64
C	dcard-01310	64
C	dcard-01311	64
C	dcard-01312	64
C	dcard-01313	64
C	dcard-01314	64
C	dcard-01315	64
C	dcard-01316	64
C	dcard-01317	64
C	dcard-01318	64
C	dcard-01319	64
C	dcard-01320	64
C	dcard-01322	199
C	dcard-01324	199
C	dcard-01325	199
C	dcard-01326	199
C	dcard-01330	199
C	dcard-01332	199
C	dcard-01334	199
C	dcard-01336	199
C	dcard-01337	199
C	dcard-01338	199
C	dcard-01339	199
C	dcard-01340	178
C	dcard-01341	178
C	dcard-01342	178
C	dcard-01344	178
C	dcard-01345	178
C	dcard-01347	178
C	dcard-01348	178
C	dcard-01349	178
C	dcard-01350	178
C	dcard-01352	178
C	dcard-01353	178
C	dcard-01354	178
C	dcard-01355	178
C	dcard-01356	178
C	dcard-01357	178
C	dcard-01358	178
C	dcard-01359	178
C	dcard-01360	178
C	dcard-01361	233
C	dcard-01362	233
C	dcard-01363	233
C	dcard-01364	233
C	dcard-01365	233
C	dcard-01366	233
C	dcard-01368	233
C	dcard-01369	233
C	dcard-01370	233
C	dcard-01371	233
C	dcard-01372	233
C	dcard-01373	233
C	dcard-01374	296
C	dcard-01376	296
C	dcard-01377	296
C	dcard-01378	296
C	dcard-01380	296
C	dcard-01384	296
C	dcard-01387	296
C	dcard-01388	296
C	dcard-01389	296
C	dcard-01390	296
C	dcard-01391	296
C	dcard-01392	296
C	dcard-01393	296
C	dcard-01394	296
C	dcard-01395	296
C	dcard-01396	296
C	dcard-01397	296
C	dcard-01398	246
C	dcard-01399	246
C	dcard-01400	246
C	dcard-01401	246
C	dcard-01402	246
C	dcard-01403	246
C	dcard-01405	246
C	dcard-01406	161
C	dcard-01407	161
C	dcard-01408	161
C	dcard-01409	161
C	dcard-01410	161
C	dcard-01411	161
C	dcard-01412	161
C	dcard-01414	161
C	dcard-01416	161
C	dcard-01417	69
C	dcard-01418	69
C	dcard-01419	69
C	dcard-01420	69
C	dcard-01421	69
C	dcard-01423	69
C	dcard-01425	285
C	dcard-01426	285
C	dcard-01427	285
C	dcard-01428	285
C	dcard-01429	285
C	dcard-01430	129
C	dcard-01431	129
C	dcard-01432	129
C	dcard-01433	129
C	dcard-01434	129
C	dcard-01435	129
C	dcard-01436	129
C	dcard-01437	129
C	dcard-01438	129
C	dcard-01439	103
C	dcard-01440	103
C	dcard-01442	103
C	dcard-01443	365
C	dcard-01444	365
C	dcard-01445	365
C	dcard-01446	365
C	dcard-01447	365
C	dcard-01448	365
C	dcard-01449	365
C	dcard-01451	365
C	dcard-01452	365
C	dcard-01453	365
C	dcard-01454	365
C	dcard-01455	108
C	dcard-01456	108
C	dcard-01457	108
C	dcard-01458	108
C	dcard-01459	108
C	dcard-01460	108
C	dcard-01463	108
C	dcard-01464	108
C	dcard-01465	108
C	dcard-01466	108
C	dcard-01467	262
C	dcard-01468	262
C	dcard-01469	262
C	dcard-01470	262
C	dcard-01471	262
C	dcard-01472	262
C	dcard-01473	262
C	dcard-01477	321
C	dcard-01479	321
C	dcard-01480	321
C	dcard-01482	321
C	dcard-01484	321
C	dcard-01489	295
C	dcard-01491	295
C	dcard-01493	295
C	dcard-01494	295
C	dcard-01495	295
C	dcard-01496	295
C	dcard-01497	295
C	dcard-01498	295
C	dcard-01500	247
C	dcard-01502	247
C	dcard-01503	247
C	dcard-01504	247
C	dcard-01505	247
C	dcard-01506	239
C	dcard-01508	239
C	dcard-01509	239
C	dcard-01510	239
C	dcard-01511	239
C	dcard-01512	239
C	dcard-01513	239
C	dcard-01514	239
C	dcard-01515	239
C	dcard-01516	239
C	dcard-01517	239
C	dcard-01518	239
C	dcard-01520	239
C	dcard-01522	239
C	dcard-01523	239
C	dcard-01524	239
C	dcard-01525	239
C	dcard-01526	239
C	dcard-01527	239
